P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height,obs_6_x,obs_6_y,obs_6_width,obs_6_height,obs_7_x,obs_7_y,obs_7_width,obs_7_height,obs_8_x,obs_8_y,obs_8_width,obs_8_height,obs_9_x,obs_9_y,obs_9_width,obs_9_height,obs_10_x,obs_10_y,obs_10_width,obs_10_height,obs_11_x,obs_11_y,obs_11_width,obs_11_height,obs_12_x,obs_12_y,obs_12_width,obs_12_height,obs_13_x,obs_13_y,obs_13_width,obs_13_height,obs_14_x,obs_14_y,obs_14_width,obs_14_height,obs_15_x,obs_15_y,obs_15_width,obs_15_height,obs_16_x,obs_16_y,obs_16_width,obs_16_height,obs_17_x,obs_17_y,obs_17_width,obs_17_height,obs_18_x,obs_18_y,obs_18_width,obs_18_height,obs_19_x,obs_19_y,obs_19_width,obs_19_height,obs_20_x,obs_20_y,obs_20_width,obs_20_height,obs_21_x,obs_21_y,obs_21_width,obs_21_height,obs_22_x,obs_22_y,obs_22_width,obs_22_height,obs_23_x,obs_23_y,obs_23_width,obs_23_height,obs_24_x,obs_24_y,obs_24_width,obs_24_height,obs_25_x,obs_25_y,obs_25_width,obs_25_height,obs_26_x,obs_26_y,obs_26_width,obs_26_height,obs_27_x,obs_27_y,obs_27_width,obs_27_height,obs_28_x,obs_28_y,obs_28_width,obs_28_height,obs_29_x,obs_29_y,obs_29_width,obs_29_height
234,233,3,0,0,-900,231,239,4,0,0,100,15:35:08,97037,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
234,234,3,0,0,-900,231,239,4,0,0,100,15:35:08,97074,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
234,235,3,0,0,-900,231,239,4,0,0,100,15:35:08,97111,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
234,236,3,0,0,-900,231,239,4,0,0,100,15:35:08,97148,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
235,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97185,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
236,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97222,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
237,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97259,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
238,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97296,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
239,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97333,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
240,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97370,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
241,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97407,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
242,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97444,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
243,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97481,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
244,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97519,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
245,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97556,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
246,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97593,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
247,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97630,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
248,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97667,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
249,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97704,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
250,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97741,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
251,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97778,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
252,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97815,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
253,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97852,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
254,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97889,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
255,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97926,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
256,236,1,0,0,-900,231,239,4,0,0,100,15:35:08,97963,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
257,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98000,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
258,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98036,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
259,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98071,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
260,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98107,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
261,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98143,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
262,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98179,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
263,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98214,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
264,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98250,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
265,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98286,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
266,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98321,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
267,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98357,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
268,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98393,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
269,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98429,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
270,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98464,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
271,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98500,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
272,236,1,0,0,-900,231,239,4,0,0,100,15:35:09,98536,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
272,237,3,0,0,-900,231,239,4,0,0,100,15:35:09,98571,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
272,238,3,0,0,-900,231,239,4,0,0,100,15:35:09,98607,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
272,239,3,0,0,-900,231,239,4,0,0,100,15:35:09,98786,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
272,240,3,0,0,-900,231,239,4,0,0,100,15:35:09,98821,-800,326,238,499,172,91,79,218,440,88,81,598,2,46,49,459,223,43,40,424,218,57,62,437,268,53,65,390,34,58,95,65,28,94,76,310,264,77,72,386,101,99,55,441,157,44,62,346,406,65,78,291,68,69,97,89,384,83,58,61,97,84,88,47,210,48,62,487,147,35,87,201,477,98,41,71,427,83,96,44,264,36,45,554,210,64,41,270,312,82,98,639,22,39,60,649,195,34,97,541,219,46,45,671,218,65,89,113,131,59,40,209,8,50,91,407,446,74,30,114,339,80,54
